//X,Y,Z,Scalar field
473698.30000305,5370966.94000244,45.66999817,1.000000
473698.81999969,5370967.84002686,58.38000107,1.000000
473698.69999695,5370966.54998779,45.61999893,2.000000
473699.20999908,5370967.48999023,58.68999863,1.000000
473699.59999847,5370967.07000732,58.29000092,1.000000
473699.98999786,5370966.69000244,58.29000092,1.000000
473700.36000061,5370966.03002930,55.52999878,1.000000
473700.29000092,5370965.02001953,45.72999954,2.000000
473700.75000000,5370965.53002930,54.43999863,1.000000
473700.69000244,5370964.66998291,46.11999893,1.000000
473701.13999939,5370965.19000244,54.74000168,1.000000
473700.37999725,5370964.55999756,53.50999832,1.000000
473699.98999786,5370965.13000488,55.25999832,1.000000
473699.59999847,5370965.59997559,56.13000107,1.000000
473699.51999664,5370964.53002930,45.72000122,2.000000
473699.22000122,5370966.00000000,56.41999817,1.000000
473699.12999725,5370964.91998291,45.86999893,1.000000
473698.81999969,5370966.46002197,57.11999893,1.000000
473698.73000336,5370965.30999756,45.88000107,1.000000
473698.43000031,5370966.85998535,57.34000015,1.000000
473698.33000183,5370965.71002197,45.97000122,1.000000
473698.04000092,5370967.23999023,57.40999985,1.000000
473697.93000031,5370966.08001709,45.88000107,1.000000
473697.62999725,5370967.55999756,56.77999878,1.000000
473697.51999664,5370966.46002197,45.74000168,1.000000
473697.23000336,5370967.90997314,56.45999908,1.000000
473697.12000275,5370966.83001709,45.56999969,1.000000
473696.83999634,5370968.28002930,56.36999893,1.000000
473696.72000122,5370967.20001221,45.45999908,1.000000
473696.43000031,5370968.65997314,56.24000168,1.000000
473696.02999878,5370969.01000977,55.86999893,1.000000
473695.95999908,5370968.50000000,50.72000122,1.000000
473695.55999756,5370968.86999512,50.54000092,1.000000
473695.50000000,5370968.34997559,45.25999832,1.000000
473695.08999634,5370968.76000977,45.40000153,1.000000
473694.68000031,5370969.10998535,45.09999847,1.000000
473694.26999664,5370969.50000000,44.99000168,1.000000
473693.86000061,5370969.85998535,44.68999863,2.000000
473693.44999695,5370970.25000000,44.70999908,2.000000
473693.04000092,5370970.65002441,44.68000031,2.000000
473692.62999725,5370971.04998779,44.79999924,1.000000
473692.23000336,5370971.42999268,44.66999817,1.000000
473691.80999756,5370971.79998779,44.38000107,1.000000
473691.40000153,5370972.17999268,44.29000092,1.000000
473691.01000214,5370972.59997559,44.63999939,1.000000
473690.77999878,5370973.88000488,54.36000061,1.000000
473690.38999939,5370974.27001953,54.43000031,1.000000
473690.19999695,5370973.35998535,44.54999924,1.000000
473687.59999847,5370973.97998047,43.02000046,1.000000
473687.98999786,5370973.59997559,43.00999832,1.000000
473688.62999725,5370974.28002930,54.77000046,1.000000
473688.38999939,5370973.21002197,42.97999954,2.000000
473689.01999664,5370973.92999268,55.04000092,1.000000
473689.37999725,5370973.41998291,53.58000183,1.000000
473689.19999695,5370972.52001953,43.81000137,1.000000
473689.77999878,5370973.02001953,53.47999954,1.000000
473689.61000061,5370972.21002197,44.61999893,1.000000
473690.16999817,5370972.64001465,53.52000046,1.000000
473690.56999969,5370972.21002197,53.06999969,1.000000
473690.41999817,5370971.40997314,44.50000000,1.000000
473690.97000122,5370971.82000732,53.11999893,1.000000
473690.81999969,5370971.02001953,44.54000092,1.000000
473691.37000275,5370971.41998291,53.00999832,1.000000
473691.23999786,5370970.65997314,44.88999939,1.000000
473691.77999878,5370970.96002197,52.34999847,1.000000
473691.65000153,5370970.21002197,44.41999817,2.000000
473692.19999695,5370970.63000488,53.11000061,1.000000
473692.05999756,5370969.83001709,44.63999939,1.000000
473692.59999847,5370970.21997070,52.91999817,1.000000
473692.48000336,5370969.44000244,44.74000168,1.000000
473692.90000153,5370969.03997803,44.75000000,1.000000
473693.31999969,5370968.64001465,44.84999847,1.000000
473693.73000336,5370968.28002930,45.24000168,1.000000
473694.15000153,5370967.90002441,45.47000122,1.000000
473694.55999756,5370967.51000977,45.54999924,1.000000
473694.98000336,5370967.10998535,45.59000015,1.000000
473695.50000000,5370967.61999512,54.86999893,1.000000
473695.38999939,5370966.69000244,45.45999908,1.000000
473695.91000366,5370967.23999023,54.91999817,1.000000
473695.80000305,5370966.28002930,45.27999878,2.000000
473696.31999969,5370966.86999512,55.18999863,1.000000
473696.22000122,5370965.90002441,45.54000092,1.000000
473696.73999786,5370966.60998535,56.54999924,1.000000
473696.62999725,5370965.52001953,45.65999985,1.000000
473697.16000366,5370966.33001709,57.68000031,1.000000
473697.04000092,5370965.14001465,45.83000183,1.000000
473697.55999756,5370965.85998535,56.93999863,1.000000
473697.44999695,5370964.75000000,45.91999817,1.000000
473697.95999908,5370965.48999023,57.11000061,1.000000
473697.86000061,5370964.34997559,45.95000076,1.000000
473698.36000061,5370965.04998779,56.58000183,1.000000
473697.47000122,5370964.65002441,56.61000061,1.000000
473697.06999969,5370965.09997559,57.09000015,1.000000
473696.66000366,5370965.47998047,57.04999924,1.000000
473696.54000092,5370964.33001709,45.61999893,2.000000
473696.25000000,5370965.83001709,56.68000031,1.000000
473696.13999939,5370964.71997070,45.52000046,2.000000
473695.83000183,5370966.19000244,56.27000046,1.000000
473695.72000122,5370965.10998535,45.45000076,2.000000
473695.30999756,5370965.50000000,45.38000107,2.000000
473694.90000153,5370965.91998291,45.65999985,1.000000
473694.48999786,5370966.32000732,45.63000107,1.000000
473694.08000183,5370966.69000244,45.45000076,1.000000
473693.68000031,5370967.05999756,45.31000137,1.000000
473693.38999939,5370968.28002930,53.86000061,1.000000
473693.26999664,5370967.42999268,45.13000107,2.000000
473693.00000000,5370968.65002441,53.81999969,1.000000
473692.87999725,5370967.82000732,45.18000031,1.000000
473692.59999847,5370969.05999756,54.09999847,1.000000
473692.47000122,5370968.19000244,44.97000122,2.000000
473692.19999695,5370969.39001465,53.50999832,1.000000
473692.06999969,5370968.57000732,44.95999908,1.000000
473691.80999756,5370969.75000000,53.43000031,1.000000
473691.66999817,5370968.91998291,44.72000122,1.000000
473691.41000366,5370970.13000488,53.43999863,1.000000
473691.26999664,5370969.32000732,44.81000137,1.000000
473691.01999664,5370970.47998047,53.15999985,1.000000
473690.87999725,5370969.69000244,44.68999863,1.000000
473690.62999725,5370970.88000488,53.36999893,1.000000
473690.48000336,5370970.05999756,44.59999847,1.000000
473690.23000336,5370971.22998047,53.04999924,1.000000
473690.08000183,5370970.42999268,44.45999908,1.000000
473689.83999634,5370971.64001465,53.33000183,1.000000
473689.68000031,5370970.79998779,44.33000183,1.000000
473689.44999695,5370972.03997803,53.61000061,1.000000
473689.27999878,5370971.15997314,44.06999969,1.000000
473689.06999969,5370972.51000977,54.47000122,1.000000
473688.86000061,5370971.52001953,43.77000046,1.000000
473688.69000244,5370973.00000000,55.72000122,1.000000
473688.44999695,5370971.85998535,43.18000031,1.000000
473688.27999878,5370973.29998779,54.75999832,1.000000
473688.05000305,5370972.22998047,43.04000092,2.000000
473687.86000061,5370973.59997559,53.90999985,1.000000
473687.63999939,5370972.61999512,43.02999878,2.000000
473687.44000244,5370973.88000488,52.75999832,1.000000
473687.23999786,5370973.01000977,43.04999924,1.000000
473687.02999878,5370974.22998047,52.31000137,1.000000
473686.83000183,5370973.40002441,42.97999954,2.000000
473686.41999817,5370973.78997803,43.04000092,1.000000
473686.01999664,5370974.16998291,42.95000076,2.000000
473684.80000305,5370973.67999268,42.91999817,1.000000
473685.41999817,5370974.13000488,52.52999878,1.000000
473685.20999908,5370973.28997803,43.00000000,1.000000
473685.80999756,5370973.69000244,51.93999863,1.000000
473685.61000061,5370972.89001465,42.95000076,2.000000
473686.23000336,5370973.40997314,53.04000092,1.000000
473686.01999664,5370972.52001953,43.06999969,1.000000
473686.65000153,5370973.09997559,53.90999985,1.000000
473686.41999817,5370972.11999512,43.06999969,2.000000
473687.05000305,5370972.71997070,54.06000137,1.000000
473686.83000183,5370971.72998047,43.09000015,2.000000
473687.47000122,5370972.47998047,55.56999969,1.000000
473687.22000122,5370971.34997559,43.11000061,2.000000
473687.87000275,5370972.08001709,55.43999863,1.000000
473687.62999725,5370970.96997070,43.33000183,1.000000
473688.25000000,5370971.60998535,54.47999954,1.000000
473688.16999817,5370971.21002197,50.15999985,1.000000
473688.02999878,5370970.58001709,43.27999878,2.000000
473688.61000061,5370971.09002686,53.02000046,1.000000
473688.44999695,5370970.28997803,44.36000061,1.000000
473688.86000061,5370969.92999268,44.70000076,1.000000
473689.26999664,5370969.55999756,44.86000061,1.000000
473689.66000366,5370969.15997314,44.75999832,1.000000
473690.05999756,5370968.75000000,44.54000092,1.000000
473690.62999725,5370969.30999756,54.61000061,1.000000
473690.47000122,5370968.38000488,44.77000046,1.000000
473691.02999878,5370968.92999268,54.72999954,1.000000
473690.87999725,5370968.01000977,45.00000000,1.000000
473691.43000031,5370968.57000732,54.97000122,1.000000
473691.27999878,5370967.63000488,45.13000107,2.000000
473691.80999756,5370968.07000732,53.79999924,1.000000
473691.69000244,5370967.27001953,45.43999863,1.000000
473692.22000122,5370967.70001221,53.95999908,1.000000
473692.09999847,5370966.85998535,45.31999969,2.000000
473692.62000275,5370967.32000732,54.11000061,1.000000
473692.50000000,5370966.48999023,45.52000046,1.000000
473692.90000153,5370966.09002686,45.45999908,1.000000
473693.30999756,5370965.69000244,45.41999817,1.000000
473693.72000122,5370965.30999756,45.47999954,1.000000
473694.12000275,5370964.95001221,45.75999832,1.000000
473694.65000153,5370965.64001465,56.72000122,1.000000
473694.51999664,5370964.54998779,45.70000076,1.000000
473695.05000305,5370965.33001709,57.38000107,1.000000
473695.45999908,5370965.03002930,58.31000137,1.000000
473695.83000183,5370964.38000488,55.65000153,1.000000
473694.58999634,5370964.69000244,58.83000183,1.000000
473694.16999817,5370964.97998047,57.72999954,1.000000
473693.76999664,5370965.40002441,58.06999969,1.000000
473693.73000336,5370965.10998535,55.13000107,1.000000
473693.33000183,5370965.47998047,55.00000000,1.000000
473693.20999908,5370964.55999756,45.56000137,2.000000
473692.80000305,5370964.95001221,45.52999878,2.000000
473692.40000153,5370965.34002686,45.45999908,2.000000
473692.11000061,5370966.54998779,54.04999924,1.000000
473692.00000000,5370965.72998047,45.54999924,1.000000
473691.73999786,5370967.17999268,56.50000000,1.000000
473691.58999634,5370966.13000488,45.68000031,1.000000
473691.33999634,5370967.53997803,56.29999924,1.000000
473691.18000031,5370966.48999023,45.34000015,2.000000
473690.98000336,5370968.09002686,58.15000153,1.000000
473690.56999969,5370968.38000488,57.18999863,1.000000
473690.18000031,5370968.72998047,56.84999847,1.000000
473689.98000336,5370967.58001709,44.70000076,1.000000
473689.75000000,5370968.96002197,55.22999954,1.000000
473689.56999969,5370967.91998291,44.22999954,1.000000
473689.34999847,5370969.29998779,54.81000137,1.000000
473689.16999817,5370968.28997803,44.02000046,1.000000
473688.95999908,5370969.67999268,54.86000061,1.000000
473688.79000092,5370968.73999023,44.79999924,1.000000
473688.61000061,5370970.32000732,57.61000061,1.000000
473688.38999939,5370969.17999268,45.40000153,1.000000
473688.22000122,5370970.69000244,57.61000061,1.000000
473687.98000336,5370969.47998047,44.43000031,1.000000
473687.83999634,5370971.11999512,58.18999863,1.000000
473687.76000214,5370970.70001221,53.61000061,1.000000
473687.56999969,5370969.79998779,43.81000137,1.000000
473687.45999908,5370971.54998779,58.68000031,1.000000
473686.98999786,5370971.59002686,55.00000000,1.000000
473686.59999847,5370971.96002197,54.83000183,1.000000
473686.36000061,5370970.89001465,43.06000137,2.000000
473686.19000244,5370972.32000732,54.61000061,1.000000
473685.94999695,5370971.28997803,43.13000107,1.000000
473685.79000092,5370972.66998291,54.27999878,1.000000
473685.55000305,5370971.66998291,43.04000092,2.000000
473685.38999939,5370973.03997803,54.16999817,1.000000
473684.94000244,5370973.21997070,51.83000183,1.000000
473684.73999786,5370972.44000244,43.06999969,1.000000
473684.55000305,5370973.59997559,51.83000183,1.000000
473684.34999847,5370972.82000732,43.00000000,1.000000
473684.12999725,5370973.92999268,51.20999908,1.000000
473683.51999664,5370973.58001709,42.66999817,2.000000
473683.12000275,5370973.96002197,42.59999847,2.000000
473681.08000183,5370974.26000977,42.59000015,2.000000
473681.48000336,5370973.86999512,42.63000107,1.000000
473681.87999725,5370973.48999023,42.59999847,1.000000
473682.27999878,5370973.09997559,42.65999985,1.000000
473682.68000031,5370972.71002197,42.68999863,2.000000
473683.08999634,5370972.35998535,43.13000107,1.000000
473683.66000366,5370972.61999512,50.50999832,1.000000
473683.48999786,5370971.96002197,43.06000137,1.000000
473684.19000244,5370972.75000000,56.40999985,1.000000
473684.08000183,5370972.30999756,51.43999863,1.000000
473683.90000153,5370971.58001709,43.15999985,1.000000
473684.61000061,5370972.46002197,57.38999939,1.000000
473684.48000336,5370971.94000244,51.52999878,1.000000
473684.29000092,5370971.20001221,43.13000107,1.000000
473685.01000214,5370972.14001465,58.04000092,1.000000
473685.41000366,5370971.78997803,58.36000061,1.000000
473685.30000305,5370971.34002686,53.40000153,1.000000
473685.80999756,5370971.40002441,58.38000107,1.000000
473685.70999908,5370970.98999023,53.79999924,1.000000
473686.19999695,5370971.03002930,58.41999817,1.000000
473686.11000061,5370970.59997559,53.68999863,1.000000
473685.88999939,5370969.65002441,43.24000168,1.000000
473686.58000183,5370970.59002686,57.79000092,1.000000
473686.30000305,5370969.28002930,43.43999863,1.000000
473687.00000000,5370970.30999756,58.93000031,1.000000
473686.69999695,5370968.89001465,43.43999863,1.000000
473687.40000153,5370969.97998047,59.50999832,1.000000
473687.79000092,5370969.57000732,59.20999908,1.000000
473688.16999817,5370969.09002686,58.22000122,1.000000
473687.91999817,5370967.75000000,43.90000153,2.000000
473688.55999756,5370968.61999512,57.43999863,1.000000
473688.33000183,5370967.36999512,44.06999969,1.000000
473688.94000244,5370968.13000488,56.29000092,1.000000
473688.73999786,5370967.01000977,44.31000137,1.000000
473689.33999634,5370967.72998047,56.20999908,1.000000
473689.26999664,5370967.35998535,52.29000092,1.000000
473689.15000153,5370966.65002441,44.65999985,1.000000
473689.73999786,5370967.39001465,56.59999847,1.000000
473689.66000366,5370966.92999268,51.81999969,1.000000
473689.55000305,5370966.27001953,44.79000092,1.000000
473690.16000366,5370967.05999756,57.31999969,1.000000
473690.06999969,5370966.55999756,52.04000092,1.000000
473689.97000122,5370965.90997314,45.29999924,1.000000
473690.55999756,5370966.70001221,57.63999939,1.000000
473690.93000031,5370966.16998291,56.04999924,1.000000
473690.77999878,5370965.15002441,45.49000168,1.000000
473691.25000000,5370965.19000244,50.00000000,1.000000
473691.19999695,5370964.77001953,45.68000031,1.000000
473691.66000366,5370964.79998779,50.04999924,1.000000
473691.59999847,5370964.36999512,45.63999939,2.000000
473692.05999756,5370964.44000244,50.27999878,1.000000
473692.51000214,5370964.40002441,53.91999817,1.000000
473690.51000214,5370965.34002686,56.31999969,1.000000
473690.34999847,5370964.32000732,45.70999908,1.000000
473690.12999725,5370965.86999512,57.77000046,1.000000
473689.72000122,5370966.16998291,56.95000076,1.000000
473689.33999634,5370966.64001465,57.90000153,1.000000
473688.94999695,5370967.07000732,58.41999817,1.000000
473688.51999664,5370967.28997803,56.59000015,1.000000
473688.44000244,5370966.83001709,51.72999954,1.000000
473688.31999969,5370966.15997314,44.56000137,1.000000
473688.13999939,5370967.76000977,57.61000061,1.000000
473688.05000305,5370967.23999023,51.99000168,1.000000
473687.91000366,5370966.51000977,44.18000031,1.000000
473687.76000214,5370968.21997070,58.38999939,1.000000
